stage,variant_name,variant,dataset,simulation_days,run_id,status,official_net,gross_income,distance_cost,gross_minus_cost,preference_penalty,official_net_delta_vs_b0,gross_delta_vs_b0,preference_penalty_delta_vs_b0,expected_official_net,score_accounting_ok,take_count,wait_count,reposition_count,query_minutes,query_minutes_per_take,qwen_compile_calls,qwen_compile_cache_hits,qwen_compile_or_cache_hit_count,qwen_link_calls,qwen_link_or_cache_hit_count,qwen_auditor_calls,qwen_audit_adjustment_nonzero_count,controller_scored_candidate_count,candidate_rule_eval_count,score_changed_by_controller_count,changed_decision_count,hard_block_count,soft_penalty_count,repair_value_count,visible_graph_used_count,terminal_value_used_count,income_abort_count,illegal_count,rejected_take_count,simulation_failures,abort_count,failure_count,objective_score,keep_or_kill,params_json,env_json,notes,command,exit_code,started_at,finished_at,duration_seconds
B0,B0_historical_rescue_restored,best_rescue,20260529,31,runs/trident_b0_best_rescue_verify,EXISTING,5067.69,60293.77,17086.08,43207.69,38140.0,0.0,0.0,0.0,5067.69,True,89,163,0,3306,37.15,5,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7440.46,keep_b0_reference,{},{},Immutable rescue baseline.,,,,,
B1,B1_contract_compile_logging_only,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B1_contract_compile_logging_only,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_STAGE"":""b1""}","Existing Gold contract compile path; no linker, firewall, auditor, repair, or graph scoring.",,,,,
B10,B10_parameter_search_best,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B10_parameter_search_best,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0""}","Best generic parameter set from runs/trident_param_search/best_params.json, or Gold defaults if absent.",,,,,
B11,B11_final_selected,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B11_final_selected,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0""}",Final selected wrapper row; final strategy selection must be justified by evidence outside this runner.,,,,,
B2,B2_contract_monitor_no_score,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B2_contract_monitor_no_score,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_STAGE"":""b2""}",Monitor/no-score wrapper mapping; current runtime has no separate monitor-only env switch.,,,,,
B3,B3_controller_soft_scoring,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B3_controller_soft_scoring,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_STAGE"":""b3""}",Controller scoring without Qwen linker/auditor/graph.,,,,,
B4,B4_verified_hard_firewall_only,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B4_verified_hard_firewall_only,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_STAGE"":""b4""}",Existing ScorerSemanticsAdapter-gated firewall with linker; auditor/graph off.,,,,,
B5,B5_qwen_auditor_nonzero_adjustment,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B5_qwen_auditor_nonzero_adjustment,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_STAGE"":""b5""}",Auditor enabled; runner records nonzero adjustment count separately from call count.,,,,,
B6,B6_observed_vocab_linker_only,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B6_observed_vocab_linker_only,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_STAGE"":""b6""}",Observed vocab linker without scoring modules.,,,,,
B7,B7_opportunity_graph_only,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B7_opportunity_graph_only,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""0"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_STAGE"":""b7""}","Runtime-only visible graph enabled, preference overlay disabled.",,,,,
B8,B8_opportunity_graph_plus_auditor,crown_trident_gold2,20260529,31,runs/trident_ablation/20260529/B8_opportunity_graph_plus_auditor,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_STAGE"":""b8""}",Graph plus full Gold preference overlay.,,,,,
B9,B9_wait_repair_full,crown_gold_contract_mpc,20260529,31,runs/trident_ablation/20260529/B9_wait_repair_full,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10""}",Wait repair sweep: full existing repair-state machinery.,,,,,
B9,B9_wait_repair_half,crown_gold_contract_mpc,20260529,31,runs/trident_ablation/20260529/B9_wait_repair_half,MISSING_RUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kill_missing_run,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""20""}",Wait repair sweep: reduced frequency through generic rest-period env.,,,,,
B9,B9_wait_repair_off,crown_gold_contract_mpc,20260529,31,runs/gold/B9_gold_current_20260529,EXISTING,6373.17,62216.58,16223.41,45993.17,39620.0,1305.48,2785.48,1480.0,6373.17,True,113,176,4,3189,28.22,5,541,546,245,786,245,0,11461,52909,11461,240,14,11073,5798,0,0,0,0,0,0,0,0,-5926.25,keep_score_positive_vs_b0,{},"{""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0""}",Wait repair sweep: off.,,,,,
S0,B0_historical_rescue_restored,best_rescue,20260529,31,runs/trident_b0_best_rescue_verify,EXISTING,5067.69,60293.77,17086.08,43207.69,38140.0,0.0,0.0,0.0,5067.69,True,89,163,0,3306,37.15,5,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7440.46,keep_b0_reference,{},{},B0 rescue gate; immutable rescue reference.,,,,,
S0,current_gold_if_available,crown_gold_contract_mpc,20260529,31,runs/gold/B9_gold_current_20260529,EXISTING,6373.17,62216.58,16223.41,45993.17,39620.0,1305.48,2785.48,1480.0,6373.17,True,113,176,4,3189,28.22,5,541,546,245,786,245,0,11461,52909,11461,240,14,11073,5798,0,0,0,0,0,0,0,0,-5926.25,keep_score_positive_vs_b0,{},{},Prior Gold comparison row when available.,,,,,
S0,money_greedy_no_pref,money_greedy_no_pref,20260529,31,runs/next_build/20260529/money_greedy_no_pref,EXISTING,-122937.49,112028.48,34425.96,77602.52,200540.0,-128005.18,34394.83,162400.0,-122937.48,True,144,6,0,1452,10.08,5,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-260969.49,kill_below_b0,{},{},Stage-0 gross diagnostic; not a submit strategy.,,,,,
S0,safe_profit_greedy,safe_profit_greedy,20260529,31,runs/rescue_baselines/safe_profit_greedy,EXISTING,-113176.86,112972.9,33369.77,79603.13,192780.0,-118244.55,36395.44,154640.0,-113176.87,True,167,17,0,2165,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-245000.86,kill_below_b0,{},{},Stage-0 safe-profit reference.,,,,,
S0,strict_pref,strict_pref,20260529,31,runs/next_build/20260529/strict_pref,EXISTING,2240.98,55774.59,16873.61,38900.98,36660.0,-2826.71,-4306.71,-1480.0,2240.98,True,73,180,0,3109,42.59,5,2,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11236.53,kill_below_b0,{},{},Stage-0 strict preference diagnostic.,,,,,
S10,trial_0000,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0000,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""100"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""160"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""100"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""160"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""0"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""100"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""160"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""100"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""160"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""0"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0001,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0001,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""450"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""450"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""1"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""450"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""450"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""660"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0002,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0002,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""1024"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""12"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""60"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""1024"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_GOLD_QUERY_K"":""300"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""60"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""0"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""40"",""CROWN_TRIDENT_QUERY_K"":""300"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""12"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0003,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0003,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""450"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""450"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""35"",""CROWN_GOLD_ENABLE_AUDITOR"":""0"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""0"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""512"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""512"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_GOLD_QUERY_K"":""450"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""35"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""18"",""CROWN_TRIDENT_QUERY_K"":""450"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""540"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0004,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0004,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""10"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""4096"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_GOLD_QUERY_K"":""80"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""10"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_TRIDENT_QUERY_K"":""80"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""15"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""10"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""4096"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_GOLD_QUERY_K"":""80"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""10"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""0"",""CROWN_TRIDENT_QUERY_K"":""80"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""15"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.0""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
S10,trial_0005,crown_trident_gold2,20260529,31,runs/trident_param_search/20260529/trial_0005,PLANNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned_not_evaluated,"{""CROWN_GOLD_DIRECT_NET_FLOOR"":""10"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""10"",""CROWN_GOLD_QUERY_K"":""200"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""10"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""10"",""CROWN_TRIDENT_QUERY_K"":""200"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}","{""CROWN_GOLD_DIRECT_NET_FLOOR"":""10"",""CROWN_GOLD_ENABLE_AUDITOR"":""1"",""CROWN_GOLD_ENABLE_FIREWALL"":""1"",""CROWN_GOLD_ENABLE_LINKER"":""1"",""CROWN_GOLD_ENABLE_REPAIR"":""0"",""CROWN_GOLD_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_GOLD_MAX_AUDITOR_CALLS_TOTAL"":""128"",""CROWN_GOLD_MAX_LINKER_CALLS_TOTAL"":""4096"",""CROWN_GOLD_PROFIT_PER_HOUR_FLOOR"":""10"",""CROWN_GOLD_QUERY_K"":""200"",""CROWN_TRIDENT_DIRECT_NET_FLOOR"":""10"",""CROWN_TRIDENT_ENABLE_VISIBLE_GRAPH_MPC"":""1"",""CROWN_TRIDENT_PROFIT_PER_HOUR_FLOOR"":""10"",""CROWN_TRIDENT_QUERY_K"":""200"",""CROWN_Y_FULL_REST_PERIOD_DAYS"":""10"",""CROWN_Y_REST_UNTIL_MINUTE"":""480"",""CROWN_Y_TIME_PRICE_MULT"":""1.2""}",generic parameter search; objective=official_net minus gross/penalty/invalid-run penalties; not executed,,,,,
